OG1.hic.240405.v177getorg.emma102	OG1.hifi.230525.v3mitohifi__pt	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	1695	1695	16511	0	0	0	1	1695	1093	2787	Lutjanus fulviflamma 260525	0.0	3057	100	100
OG1.hic.240405.v177getorg.emma102	OG1.hic.240405.v177getorg	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	1695	1695	16511	0	0	0	1	1695	1093	2787	Lutjanus fulviflamma 260525	0.0	3057	100	100
OG1.hic.240405.v177getorg.emma102	gb|MH995530.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.646	1695	1695	16512	6	0	0	1	1695	1093	2787	260525 Lutjanus fulviflamma MH995530.1 MH995530.1 Lutjanus fulviflamma mitochondrion, complete genome	0.0	3030	100	100
OG1.hic.240405.v177getorg.emma102	ref|NC_043916.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.646	1695	1695	16512	6	0	0	1	1695	1093	2787	260525 Lutjanus fulviflamma NC_043916.1 NC_043916.1 Lutjanus fulviflamma mitochondrion, complete genome	0.0	3030	100	100
OG1.hic.240405.v177getorg.emma102	gb|DQ784731.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	595	1695	595	0	0	0	936	1530	1	595	260525 Lutjanus fulviflamma DQ784731.1 Lutjanus fulviflamma 16S ribosomal RNA gene, partial sequence; mitochondrial	0.0	1074	35	35
OG1.hic.240405.v177getorg.emma102	gb|DQ784730.1|	396785	Lutjanus carponotatus	Spanish flag snapper	Eukaryota	98.515	606	1695	606	9	0	0	926	1531	1	606	396785 Lutjanus carponotatus DQ784730.1 Lutjanus carponotatus 16S ribosomal RNA gene, partial sequence; mitochondrial	0.0	1053	36	36
OG1.hic.240405.v177getorg.emma102	dbj|LC508482.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508482.1 Lutjanus fulviflamma 17-015 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508484.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508484.1 Lutjanus fulviflamma 17-021 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508485.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508485.1 Lutjanus fulviflamma 17-025 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508486.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508486.1 Lutjanus fulviflamma 17-026 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508488.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508488.1 Lutjanus fulviflamma 17-028 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508490.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508490.1 Lutjanus fulviflamma 17-030 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508492.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508492.1 Lutjanus fulviflamma 17-050 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508493.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508493.1 Lutjanus fulviflamma 17-051 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508494.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508494.1 Lutjanus fulviflamma 17-055 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508495.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508495.1 Lutjanus fulviflamma 17-056 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508496.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508496.1 Lutjanus fulviflamma 17-057 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508497.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508497.1 Lutjanus fulviflamma 17-068 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508498.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508498.1 Lutjanus fulviflamma 17-069 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508499.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508499.1 Lutjanus fulviflamma 17-070 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508500.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508500.1 Lutjanus fulviflamma 17-071 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508502.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508502.1 Lutjanus fulviflamma 17cigoki054 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508503.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	576	1695	576	0	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508503.1 Lutjanus fulviflamma 17cigoki055 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1040	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508481.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.826	576	1695	576	1	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508481.1 Lutjanus fulviflamma 17-014 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1035	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508483.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.826	576	1695	576	1	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508483.1 Lutjanus fulviflamma 17-020 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1035	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508491.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.826	576	1695	576	1	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508491.1 Lutjanus fulviflamma 17-049 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1035	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508501.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	99.826	576	1695	576	1	0	0	945	1520	1	576	260525 Lutjanus fulviflamma LC508501.1 Lutjanus fulviflamma 17cigoki053 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	1035	34	34
OG1.hic.240405.v177getorg.emma102	gb|DQ784735.1|	396788	Lutjanus monostigma	onespot snapper	Eukaryota	98.154	596	1695	596	10	1	1	937	1531	1	596	396788 Lutjanus monostigma DQ784735.1 Lutjanus monostigma 16S ribosomal RNA gene, partial sequence; mitochondrial	0.0	1022	35	35
OG1.hic.240405.v177getorg.emma102	gb|DQ784737.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.145	593	1695	593	11	0	0	937	1529	1	593	232193 Lutjanus russellii DQ784737.1 Lutjanus russelli 16S ribosomal RNA gene, partial sequence; mitochondrial	0.0	1021	35	35
OG1.hic.240405.v177getorg.emma102	gb|DQ444479.1|	260525	Lutjanus fulviflamma	dory snapper	Eukaryota	100.000	552	1695	558	0	0	0	977	1528	7	558	260525 Lutjanus fulviflamma DQ444479.1 Lutjanus fulviflamma 16S ribosomal RNA gene, partial sequence; mitochondrial	0.0	996	33	33
OG1.hic.240405.v177getorg.emma102	dbj|LC508959.1|	425378	Lutjanus ophuysenii	spotstripe snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	425378 Lutjanus ophuysenii LC508959.1 Lutjanus ophuysenii 17cigoki014 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508435.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508435.1 Lutjanus russellii 03cig303 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508436.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508436.1 Lutjanus russellii 03cig333 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508437.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508437.1 Lutjanus russellii 03cig339 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508438.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508438.1 Lutjanus russellii 04cig002 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508439.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508439.1 Lutjanus russellii 04cig061 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508440.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508440.1 Lutjanus russellii 12cig005 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508441.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508441.1 Lutjanus russellii 12cig030 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508442.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508442.1 Lutjanus russellii 12cig031 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508443.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508443.1 Lutjanus russellii 12cig033 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508444.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508444.1 Lutjanus russellii 16cigoki012 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508445.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508445.1 Lutjanus russellii 16cigoki013 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508446.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508446.1 Lutjanus russellii 17cigoki025 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508447.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508447.1 Lutjanus russellii 17cigoki059 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508448.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508448.1 Lutjanus russellii 17cigoki060 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508449.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508449.1 Lutjanus russellii 17cigoki061 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
OG1.hic.240405.v177getorg.emma102	dbj|LC508450.1|	232193	Lutjanus russellii	Russell's snapper	Eukaryota	98.090	576	1695	576	11	0	0	945	1520	1	576	232193 Lutjanus russellii LC508450.1 Lutjanus russellii 17cigoki062 mitochondrial gene for 16S ribosomal RNA, partial sequence	0.0	990	34	34
